combination_index	tf_count	combination	run	seed	source	fit_xml	single_hit_rates
17	2	ATF4+CREB5	2	300066	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_02_seed_300066\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_02_seed_300066\fit.output.rates
17	2	ATF4+CREB5	3	300067	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_03_seed_300067\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_03_seed_300067\fit.output.rates
17	2	ATF4+CREB5	4	300068	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_04_seed_300068\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_04_seed_300068\fit.output.rates
18	2	ATF4+CREM	1	300069	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_01_seed_300069\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_01_seed_300069\fit.output.rates
18	2	ATF4+CREM	2	300070	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_02_seed_300070\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_02_seed_300070\fit.output.rates
18	2	ATF4+CREM	3	300071	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_03_seed_300071\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_03_seed_300071\fit.output.rates
18	2	ATF4+CREM	4	300072	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_04_seed_300072\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_04_seed_300072\fit.output.rates
19	2	ATF7+CREB1	1	300073	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_01_seed_300073\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_01_seed_300073\fit.output.rates
19	2	ATF7+CREB1	2	300074	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_02_seed_300074\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_02_seed_300074\fit.output.rates
19	2	ATF7+CREB1	3	300075	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_03_seed_300075\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_03_seed_300075\fit.output.rates
19	2	ATF7+CREB1	4	300076	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_04_seed_300076\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_04_seed_300076\fit.output.rates
20	2	ATF7+CREB3	1	300077	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_01_seed_300077\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_01_seed_300077\fit.output.rates
20	2	ATF7+CREB3	2	300078	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_02_seed_300078\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_02_seed_300078\fit.output.rates
20	2	ATF7+CREB3	3	300079	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_03_seed_300079\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_03_seed_300079\fit.output.rates
20	2	ATF7+CREB3	4	300080	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_04_seed_300080\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_04_seed_300080\fit.output.rates
21	2	ATF7+CREB5	1	300081	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_01_seed_300081\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_01_seed_300081\fit.output.rates
21	2	ATF7+CREB5	2	300082	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_02_seed_300082\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_02_seed_300082\fit.output.rates
21	2	ATF7+CREB5	3	300083	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_03_seed_300083\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_03_seed_300083\fit.output.rates
21	2	ATF7+CREB5	4	300084	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_04_seed_300084\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_04_seed_300084\fit.output.rates
22	2	ATF7+CREM	1	300085	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_01_seed_300085\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_01_seed_300085\fit.output.rates
22	2	ATF7+CREM	2	300086	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_02_seed_300086\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_02_seed_300086\fit.output.rates
22	2	ATF7+CREM	3	300087	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_03_seed_300087\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_03_seed_300087\fit.output.rates
22	2	ATF7+CREM	4	300088	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_04_seed_300088\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_04_seed_300088\fit.output.rates
23	2	CREB1+CREB3	1	300089	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB3\run_01_seed_300089\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB3\run_01_seed_300089\fit.output.rates
23	2	CREB1+CREB3	2	300090	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB3\run_02_seed_300090\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB3\run_02_seed_300090\fit.output.rates
23	2	CREB1+CREB3	3	300091	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB3\run_03_seed_300091\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB3\run_03_seed_300091\fit.output.rates
23	2	CREB1+CREB3	4	300092	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB3\run_04_seed_300092\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB3\run_04_seed_300092\fit.output.rates
24	2	CREB1+CREB5	1	300093	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB5\run_01_seed_300093\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB5\run_01_seed_300093\fit.output.rates
24	2	CREB1+CREB5	2	300094	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB5\run_02_seed_300094\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB5\run_02_seed_300094\fit.output.rates
24	2	CREB1+CREB5	3	300095	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB5\run_03_seed_300095\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB5\run_03_seed_300095\fit.output.rates
24	2	CREB1+CREB5	4	300096	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB5\run_04_seed_300096\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREB5\run_04_seed_300096\fit.output.rates
25	2	CREB1+CREM	1	300097	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREM\run_01_seed_300097\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREM\run_01_seed_300097\fit.output.rates
25	2	CREB1+CREM	2	300098	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREM\run_02_seed_300098\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREM\run_02_seed_300098\fit.output.rates
25	2	CREB1+CREM	3	300099	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREM\run_03_seed_300099\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREM\run_03_seed_300099\fit.output.rates
25	2	CREB1+CREM	4	300100	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREM\run_04_seed_300100\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB1+CREM\run_04_seed_300100\fit.output.rates
26	2	CREB3+CREB5	1	300101	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREB5\run_01_seed_300101\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREB5\run_01_seed_300101\fit.output.rates
26	2	CREB3+CREB5	2	300102	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREB5\run_02_seed_300102\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREB5\run_02_seed_300102\fit.output.rates
26	2	CREB3+CREB5	3	300103	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREB5\run_03_seed_300103\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREB5\run_03_seed_300103\fit.output.rates
26	2	CREB3+CREB5	4	300104	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREB5\run_04_seed_300104\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREB5\run_04_seed_300104\fit.output.rates
27	2	CREB3+CREM	1	300105	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREM\run_01_seed_300105\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREM\run_01_seed_300105\fit.output.rates
27	2	CREB3+CREM	2	300106	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREM\run_02_seed_300106\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREM\run_02_seed_300106\fit.output.rates
27	2	CREB3+CREM	3	300107	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREM\run_03_seed_300107\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREM\run_03_seed_300107\fit.output.rates
27	2	CREB3+CREM	4	300108	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREM\run_04_seed_300108\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB3+CREM\run_04_seed_300108\fit.output.rates
28	2	CREB5+CREM	1	300109	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB5+CREM\run_01_seed_300109\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB5+CREM\run_01_seed_300109\fit.output.rates
28	2	CREB5+CREM	2	300110	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB5+CREM\run_02_seed_300110\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB5+CREM\run_02_seed_300110\fit.output.rates
28	2	CREB5+CREM	3	300111	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB5+CREM\run_03_seed_300111\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB5+CREM\run_03_seed_300111\fit.output.rates
28	2	CREB5+CREM	4	300112	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB5+CREM\run_04_seed_300112\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\CREB5+CREM\run_04_seed_300112\fit.output.rates
29	3	ATF1+ATF4+ATF7	1	300113	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+ATF7\run_01_seed_300113\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+ATF7\run_01_seed_300113\fit.output.rates
29	3	ATF1+ATF4+ATF7	2	300114	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+ATF7\run_02_seed_300114\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+ATF7\run_02_seed_300114\fit.output.rates
29	3	ATF1+ATF4+ATF7	3	300115	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+ATF7\run_03_seed_300115\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+ATF7\run_03_seed_300115\fit.output.rates
29	3	ATF1+ATF4+ATF7	4	300116	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+ATF7\run_04_seed_300116\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+ATF7\run_04_seed_300116\fit.output.rates
30	3	ATF1+ATF4+CREB1	1	300117	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB1\run_01_seed_300117\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB1\run_01_seed_300117\fit.output.rates
30	3	ATF1+ATF4+CREB1	2	300118	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB1\run_02_seed_300118\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB1\run_02_seed_300118\fit.output.rates
30	3	ATF1+ATF4+CREB1	3	300119	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB1\run_03_seed_300119\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB1\run_03_seed_300119\fit.output.rates
30	3	ATF1+ATF4+CREB1	4	300120	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB1\run_04_seed_300120\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB1\run_04_seed_300120\fit.output.rates
31	3	ATF1+ATF4+CREB3	1	300121	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB3\run_01_seed_300121\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB3\run_01_seed_300121\fit.output.rates
31	3	ATF1+ATF4+CREB3	2	300122	forward	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB3\run_02_seed_300122\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+ATF4+CREB3\run_02_seed_300122\fit.output.rates
