combination_index	tf_count	combination	run	seed	source	final_score	elapsed	single_hit_r	multi_hit_r	fit_xml	single_hit_rates	multi_hit_rates
12	2	ATF1+CREB5	2	300046	forward	1.835e+05	00:02:50.3344197	0.6247104071	0.5973389520	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREB5\run_02_seed_300046\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREB5\run_02_seed_300046\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF1+CREB5\run_02.rates.tsv
12	2	ATF1+CREB5	3	300047	forward	8.952e+04	00:07:00.6479326	0.6689971300	0.6401283137	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREB5\run_03_seed_300047\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREB5\run_03_seed_300047\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF1+CREB5\run_03.rates.tsv
12	2	ATF1+CREB5	4	300048	forward	8.459e+04	00:11:51.0666962	0.6909932604	0.6288444972	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREB5\run_04_seed_300048\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREB5\run_04_seed_300048\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF1+CREB5\run_04.rates.tsv
13	2	ATF1+CREM	1	300049	forward	9.313e+04	00:07:55.7808652	0.5967061582	0.5957580710	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREM\run_01_seed_300049\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREM\run_01_seed_300049\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF1+CREM\run_01.rates.tsv
13	2	ATF1+CREM	2	300050	forward	9.463e+04	00:06:00.5601515	0.5730312252	0.5859210558	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREM\run_02_seed_300050\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREM\run_02_seed_300050\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF1+CREM\run_02.rates.tsv
13	2	ATF1+CREM	3	300051	forward	9.4e+04	00:05:30.5544736	0.5758434292	0.5841841555	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREM\run_03_seed_300051\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREM\run_03_seed_300051\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF1+CREM\run_03.rates.tsv
13	2	ATF1+CREM	4	300052	forward	9.461e+04	00:05:15.4505792	0.5738849380	0.5868405030	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREM\run_04_seed_300052\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF1+CREM\run_04_seed_300052\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF1+CREM\run_04.rates.tsv
14	2	ATF4+ATF7	1	300053	forward	9.018e+04	00:09:30.9219472	0.6605500216	0.6458379525	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+ATF7\run_01_seed_300053\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+ATF7\run_01_seed_300053\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+ATF7\run_01.rates.tsv
14	2	ATF4+ATF7	2	300054	forward	9.02e+04	00:08:40.9842564	0.6600623079	0.6443161491	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+ATF7\run_02_seed_300054\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+ATF7\run_02_seed_300054\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+ATF7\run_02.rates.tsv
14	2	ATF4+ATF7	3	300055	forward	9.012e+04	00:10:36.3164295	0.6617933962	0.6489866162	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+ATF7\run_03_seed_300055\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+ATF7\run_03_seed_300055\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+ATF7\run_03.rates.tsv
14	2	ATF4+ATF7	4	300056	forward	9.021e+04	00:08:45.8483957	0.6627185078	0.6485411262	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+ATF7\run_04_seed_300056\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+ATF7\run_04_seed_300056\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+ATF7\run_04.rates.tsv
15	2	ATF4+CREB1	1	300057	forward	9.013e+04	00:10:31.1317720	0.5866818433	0.5855246213	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB1\run_01_seed_300057\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB1\run_01_seed_300057\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB1\run_01.rates.tsv
15	2	ATF4+CREB1	2	300058	forward	8.031e+04	00:14:56.7338585	0.6982269100	0.5990333120	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB1\run_02_seed_300058\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB1\run_02_seed_300058\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB1\run_02.rates.tsv
15	2	ATF4+CREB1	3	300059	forward	9.306e+04	00:04:45.5397946	0.5856652535	0.5963594891	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB1\run_03_seed_300059\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB1\run_03_seed_300059\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB1\run_03.rates.tsv
15	2	ATF4+CREB1	4	300060	forward	8.052e+04	00:17:27.1451523	0.7021549574	0.6059357118	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB1\run_04_seed_300060\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB1\run_04_seed_300060\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB1\run_04.rates.tsv
16	2	ATF4+CREB3	1	300061	forward	1.103e+05	00:15:16.6139771	0.5140973375	0.4438924122	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB3\run_01_seed_300061\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB3\run_01_seed_300061\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB3\run_01.rates.tsv
16	2	ATF4+CREB3	2	300062	forward	1.109e+05	00:09:56.1172451	0.5422734852	0.4795570023	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB3\run_02_seed_300062\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB3\run_02_seed_300062\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB3\run_02.rates.tsv
16	2	ATF4+CREB3	3	300063	forward	1.141e+05	00:12:06.3633064	0.4718501191	0.4673828974	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB3\run_03_seed_300063\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB3\run_03_seed_300063\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB3\run_03.rates.tsv
16	2	ATF4+CREB3	4	300064	forward	1.136e+05	00:14:21.6199381	0.4744691906	0.4639094348	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB3\run_04_seed_300064\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB3\run_04_seed_300064\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB3\run_04.rates.tsv
17	2	ATF4+CREB5	1	300065	forward	1.106e+05	00:06:20.6634851	0.5965660527	0.5418718857	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_01_seed_300065\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_01_seed_300065\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB5\run_01.rates.tsv
17	2	ATF4+CREB5	2	300066	forward	1.158e+05	00:07:45.9011981	0.5718693280	0.5106684214	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_02_seed_300066\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_02_seed_300066\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB5\run_02.rates.tsv
17	2	ATF4+CREB5	3	300067	forward	8.944e+04	00:14:56.6449418	0.6663311536	0.6360017529	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_03_seed_300067\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_03_seed_300067\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB5\run_03.rates.tsv
17	2	ATF4+CREB5	4	300068	forward	8.995e+04	00:10:06.1544273	0.6691027331	0.6393822697	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_04_seed_300068\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREB5\run_04_seed_300068\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREB5\run_04.rates.tsv
18	2	ATF4+CREM	1	300069	forward	7.666e+04	00:12:41.3707775	0.7440852820	0.6720336080	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_01_seed_300069\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_01_seed_300069\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREM\run_01.rates.tsv
18	2	ATF4+CREM	2	300070	forward	7.978e+04	00:04:30.4104953	0.7268895064	0.6423641769	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_02_seed_300070\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_02_seed_300070\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREM\run_02.rates.tsv
18	2	ATF4+CREM	3	300071	forward	7.748e+04	00:13:41.4532427	0.7404749811	0.6686382391	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_03_seed_300071\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_03_seed_300071\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREM\run_03.rates.tsv
18	2	ATF4+CREM	4	300072	forward	1e+05	00:05:25.5248801	0.5464864515	0.5641067069	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_04_seed_300072\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF4+CREM\run_04_seed_300072\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF4+CREM\run_04.rates.tsv
19	2	ATF7+CREB1	1	300073	forward	7.499e+04	00:12:06.3802032	0.7470397650	0.7031806066	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_01_seed_300073\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_01_seed_300073\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB1\run_01.rates.tsv
19	2	ATF7+CREB1	2	300074	forward	8.445e+04	00:04:05.4635833	0.7218771652	0.6860287250	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_02_seed_300074\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_02_seed_300074\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB1\run_02.rates.tsv
19	2	ATF7+CREB1	3	300075	forward	7.881e+04	00:04:45.4938136	0.7441957913	0.7067952368	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_03_seed_300075\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_03_seed_300075\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB1\run_03.rates.tsv
19	2	ATF7+CREB1	4	300076	forward	7.053e+04	00:19:52.1554496	0.7366777816	0.7026806591	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_04_seed_300076\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB1\run_04_seed_300076\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB1\run_04.rates.tsv
20	2	ATF7+CREB3	1	300077	forward	8.692e+04	00:13:11.3943067	0.6936584288	0.6606373591	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_01_seed_300077\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_01_seed_300077\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB3\run_01.rates.tsv
20	2	ATF7+CREB3	2	300078	forward	8.873e+04	00:15:36.7041160	0.6743609112	0.6532004805	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_02_seed_300078\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_02_seed_300078\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB3\run_02.rates.tsv
20	2	ATF7+CREB3	3	300079	forward	8.928e+04	00:11:16.1488397	0.6725923654	0.6528099821	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_03_seed_300079\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_03_seed_300079\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB3\run_03.rates.tsv
20	2	ATF7+CREB3	4	300080	forward	8.766e+04	00:16:06.5230236	0.6796379746	0.6639113306	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_04_seed_300080\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB3\run_04_seed_300080\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB3\run_04.rates.tsv
21	2	ATF7+CREB5	1	300081	forward	7.563e+04	00:13:11.3373976	0.7480992503	0.7020845683	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_01_seed_300081\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_01_seed_300081\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB5\run_01.rates.tsv
21	2	ATF7+CREB5	2	300082	forward	8.182e+04	00:05:30.5328050	0.7353932923	0.6790042168	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_02_seed_300082\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_02_seed_300082\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB5\run_02.rates.tsv
21	2	ATF7+CREB5	3	300083	forward	7.573e+04	00:14:16.4394432	0.7488369624	0.6995598429	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_03_seed_300083\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_03_seed_300083\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB5\run_03.rates.tsv
21	2	ATF7+CREB5	4	300084	forward	7.726e+04	00:13:06.3503600	0.7263019282	0.7128064825	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_04_seed_300084\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREB5\run_04_seed_300084\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREB5\run_04.rates.tsv
22	2	ATF7+CREM	1	300085	forward	7.294e+04	00:13:26.2727586	0.7551831918	0.7335538820	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_01_seed_300085\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_01_seed_300085\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREM\run_01.rates.tsv
22	2	ATF7+CREM	2	300086	forward	1.373e+05	00:02:50.2786605	0.5704989496	0.5008916540	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_02_seed_300086\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\2TF\ATF7+CREM\run_02_seed_300086\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\2TF\ATF7+CREM\run_02.rates.tsv
